chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
scaffold_13059	40729	40730	AluID:235154	chr14:67744772:67744773	+	21	-6.85	9	9	8
scaffold_13087	12141	12142	AluID:221224	chr12:122169171:122169172	+	19	-19.29	12	12	6
scaffold_1320	105950	105951	AluID:61017	-1	+	20	-11.80	12	6	12
scaffold_1320	113681	113682	AluID:61004	chr3:51501346:51501347	+	22	-2.13	11	11	5
scaffold_1320	16976	16977	AluID:61102	1	-	20	-7.32	16	16	6
scaffold_13230	21766	21767	AluID:186133	chr10:97036968:97036969	-	19	0.26	NA	13	NA
scaffold_1325	286931	286932	AluID:40325	-1	+	20	-13.11	9	5	9
scaffold_13262	66667	66668	AluID:110533	chr6:64376676:64376677	+	19	-15.67	NA	2	NA
scaffold_1336	170914	170915	AluID:48077	chr2:197323588:197323589	-	21	-13.34	5	3	5
scaffold_1336	275709	275710	AluID:48104	chr2:197434751:197434752	-	18	-6.58	8	8	4
scaffold_1341	294408	294409	AluID:38135	chr2:72476374:72476375	-	21	-13.46	13	13	6
scaffold_13449	41417	41418	AluID:309316	chr19:50336382:50336383	+	18	-23.66	5	5	4
scaffold_1353	274912	274913	AluID:249814	chr15:73356839:73356840	+	22	-11.59	6	5	6
scaffold_13545	8540	8541	AluID:49150	chr2:203378869:203378870	+	19	-10.03	11	11	6
scaffold_13563	22525	22526	AluID:79503	chr4:56359015:56359016	-	18	-17.31	NA	5	NA
scaffold_135	670041	670042	AluID:193225	chr11:18025252:18025253	-	19	-6.02	19	16	19
scaffold_1359	210659	210660	AluID:283697	chr17:65617316:65617317	+	21	-12.46	4	4	3
scaffold_1361	213858	213859	AluID:221999	chr12:123624044:123624045	-	22	-0.28	6	6	3
scaffold_1367	72880	72881	AluID:142835	-1	-	20	-5.09	22	22	6
scaffold_13724	7898	7899	AluID:81962	1	+	20	-29.11	10	10	6
scaffold_1373	106845	106846	AluID:76518	chr4:16220014:16220015	+	22	-21.46	7	7	6
scaffold_1373	39791	39792	AluID:92355	chr5:60670388:60670389	-	19	-2.90	11	11	7
scaffold_13747	22211	22212	AluID:210775	1	+	20	-10.63	7	5	7
scaffold_13750	14471	14472	AluID:121846	chr7:20802243:20802244	+	22	2.97	15	7	15
scaffold_1375	45801	45802	AluID:115605	-1	-	20	-7.82	25	25	10
scaffold_1377	202030	202031	AluID:190181	chr10:126451154:126451155	-	22	-13.55	14	9	14
scaffold_13773	3287	3288	AluID:294097	chr19:2536427:2536428	-	21	-5.89	6	6	3
scaffold_13786	15365	15366	AluID:7929	chr1:35655551:35655552	-	22	0.30	19	19	5
scaffold_138062	372	373	AluID:67598	chr3:128707376:128707377	-	21	2.22	7	7	6
scaffold_1382	36810	36811	AluID:44461	chr2:152304076:152304077	+	21	2.42	NA	10	NA
scaffold_13845	45460	45461	AluID:177310	chr10:19756750:19756751	+	18	-5.70	10	5	10
scaffold_1384	89639	89640	AluID:56764	chr3:31771845:31771846	-	19	-10.09	4	2	4
scaffold_1386	138007	138008	AluID:176573	1	-	20	-10.29	16	16	5
scaffold_1386	159742	159743	AluID:176544	-1	+	20	-9.28	9	9	6
scaffold_1390	81361	81362	AluID:326787	chr22:31052002:31052003	-	19	-12.25	14	14	6
scaffold_1392	199259	199260	AluID:230382	chr14:24666955:24666956	-	22	-31.66	6	5	6
scaffold_1402	265059	265060	AluID:213339	chr12:62544661:62544662	-	18	-8.36	6	3	6
scaffold_14025	13168	13169	AluID:294322	chr19:3004612:3004613	+	21	-12.51	4	4	3
scaffold_14025	8175	8176	AluID:294320	chr19:3001264:3001265	-	21	-9.74	6	5	6
scaffold_1405	334126	334127	AluID:124067	chr7:42954059:42954060	-	19	-23.74	7	7	5
scaffold_14058	10954	10955	AluID:302620	chr19:23857010:23857011	-	21	-10.73	8	8	6
scaffold_14058	15013	15014	AluID:302302	chr19:22017146:22017147	-	18	-17.12	5	3	5
scaffold_141420	13	14	AluID:80090	chr4:69103736:69103737	-	22	1.58	NA	NA	NA
scaffold_141	454758	454759	AluID:131000	chr7:101585767:101585768	-	19	-33.16	5	2	5
scaffold_141	473921	473922	AluID:130988	chr7:101563237:101563238	-	21	-23.20	5	4	5
scaffold_141	520596	520597	AluID:130955	chr7:101506640:101506641	-	22	-18.09	6	3	6
scaffold_141	89676	89677	AluID:131280	1	-	20	-9.97	23	7	23
scaffold_14239	14363	14364	AluID:164230	chrX:3552280:3552281	-	21	-32.76	27	27	7
scaffold_14263	15987	15988	AluID:63814	chr3:71786893:71786894	-	21	-18.36	7	4	7
scaffold_1431	269529	269530	AluID:2887	-1	+	20	-12.23	4	4	3
scaffold_143	32809	32810	AluID:139413	1	+	20	-2.10	5	5	3
scaffold_1434	206192	206193	AluID:88177	chr4:184231674:184231675	+	19	0.94	15	15	6
scaffold_1443	114487	114488	AluID:274928	chr17:29777400:29777401	-	22	-16.88	7	7	6
scaffold_144458	946	947	AluID:221341	chr12:122363765:122363766	+	22	-8.39	NA	8	NA
scaffold_1449	174162	174163	AluID:277454	chr17:39851380:39851381	+	21	1.25	9	9	5
scaffold_1449	58410	58411	AluID:277553	chr17:39990998:39990999	+	21	2.14	13	13	6
scaffold_14548	7065	7066	AluID:215518	chr12:94849827:94849828	-	18	-5.91	5	5	5
scaffold_1457	182563	182564	AluID:315568	chr20:32598084:32598085	+	18	-0.77	7	7	4
scaffold_1458	109407	109408	AluID:204899	chr11:130052567:130052568	+	21	2.73	6	6	6
scaffold_146	118598	118599	AluID:72584	chr3:183650559:183650560	-	21	-5.28	4	3	4
scaffold_14620	16734	16735	AluID:244496	chr15:44585020:44585021	+	21	-7.32	11	11	6
scaffold_146	39848	39849	AluID:72550	chr3:183541574:183541575	-	19	5.00	8	8	7
scaffold_14650	28777	28778	AluID:290491	chr18:33720320:33720321	+	21	-25.88	10	10	6
scaffold_14707	169	170	AluID:246749	chr15:59071029:59071030	+	22	-1.62	21	21	6
scaffold_14747	3402	3403	AluID:47498	1	+	20	-7.15	5	5	2
scaffold_148077	185	186	AluID:323498	-1	-	20	-3.24	NA	NA	NA
scaffold_1483	249929	249930	AluID:52988	1	+	20	-26.56	NA	12	NA
scaffold_14895	6393	6394	AluID:311702	1	-	20	-8.79	22	22	5
scaffold_15020	16725	16726	AluID:49410	1	+	20	3.01	14	14	6
scaffold_1506	400528	400529	AluID:4753	chr1:22390240:22390241	+	18	-28.67	8	8	6
scaffold_15101	262	263	AluID:106356	1	+	20	-14.50	5	4	5
scaffold_15184	8899	8900	AluID:146193	chr8:95713852:95713853	+	22	-4.30	21	5	21
scaffold_1519	320887	320888	AluID:99084	chr5:138496507:138496508	-	18	-18.42	6	6	6
scaffold_1520	257931	257932	AluID:204230	chr11:122723798:122723799	+	18	-34.45	4	3	4
scaffold_152662	645	646	AluID:123238	chr7:33504471:33504472	+	22	-23.02	5	5	4
scaffold_1531	64282	64283	AluID:23884	chr1:200038406:200038407	+	21	-2.84	5	5	5
scaffold_1535	1905	1906	AluID:230241	chr14:23646151:23646152	-	22	-0.50	5	3	5
scaffold_1536	126224	126225	AluID:20758	-1	-	20	-3.28	5	4	5
scaffold_1536	68805	68806	AluID:20731	-1	-	20	-13.22	4	4	3
scaffold_154	197412	197413	AluID:228359	chr13:96658884:96658885	+	22	-8.23	10	10	5
scaffold_154	313625	313626	AluID:259205	chr16:23347712:23347713	-	21	2.30	20	20	7
scaffold_1544	4461	4462	AluID:128629	chr7:77544269:77544270	+	19	-4.80	18	18	6
scaffold_154	65999	66000	AluID:259409	chr16:23693865:23693866	-	19	-17.17	4	3	4
scaffold_1547	43910	43911	AluID:314986	chr20:31090720:31090721	-	22	-6.13	13	13	5
scaffold_1547	84066	84067	AluID:315010	chr20:31140756:31140757	-	19	-22.64	7	7	5
scaffold_1551	109002	109003	AluID:260225	chr16:28221447:28221448	+	21	2.30	17	17	6
scaffold_1551	180356	180357	AluID:260186	chr16:28144651:28144652	+	19	3.01	20	20	11
scaffold_15587	54646	54647	AluID:199314	chr11:73515349:73515350	-	19	-26.39	17	17	6
scaffold_15593	10512	10513	AluID:51471	chr2:223805638:223805639	+	18	0.40	7	4	7
scaffold_15617	7487	7488	AluID:87330	chr4:169378364:169378365	-	21	2.30	18	18	8
scaffold_1567	210557	210558	AluID:190415	-1	-	20	-25.78	5	5	4
scaffold_15684	23671	23672	AluID:278149	chr17:41324855:41324856	+	22	-8.04	NA	4	NA
scaffold_157680	547	548	AluID:103142	chr5:176632837:176632838	-	18	-29.47	15	4	15
scaffold_1587	162033	162034	AluID:266974	1	-	20	-5.43	3	3	3
scaffold_158729	783	784	AluID:42713	chr2:128613862:128613863	-	21	-0.51	7	7	7
scaffold_15906	36043	36044	AluID:59731	chr3:48592483:48592484	-	21	-6.89	13	13	5
scaffold_159	24453	24454	AluID:237164	-1	-	20	7.70	4	4	4
scaffold_1594	98476	98477	AluID:105790	chr6:17846830:17846831	-	19	-5.27	6	6	5
scaffold_1597	158627	158628	AluID:297374	chr19:10780556:10780557	+	19	-6.48	NA	19	NA
scaffold_1597	51066	51067	AluID:297264	-1	-	20	-0.87	NA	7	NA
scaffold_16071	15002	15003	AluID:121648	chr7:16736783:16736784	+	19	-16.42	5	3	5
scaffold_1607	276431	276432	AluID:137992	chr8:4488884:4488885	-	22	-11.84	4	4	3
scaffold_1610	257582	257583	AluID:265293	chr16:71749889:71749890	-	22	3.06	17	17	7
scaffold_1610	333055	333056	AluID:265362	chr16:71835834:71835835	-	19	-8.28	7	4	7
scaffold_16115	7725	7726	AluID:301844	1	-	20	-20.29	6	4	6
scaffold_16182	38629	38630	AluID:104315	chr6:4719166:4719167	+	19	-24.64	6	6	5
scaffold_16284	6076	6077	AluID:166289	1	+	20	-12.95	3	3	3
scaffold_163160	399	400	AluID:81453	chr4:84011723:84011724	+	22	-2.78	9	9	7
scaffold_1633	337869	337870	AluID:175564	-1	-	20	-13.45	6	6	6
scaffold_1634	111277	111278	AluID:247140	chr15:59811402:59811403	+	18	-6.88	7	6	7
scaffold_163	65404	65405	AluID:12739	chr1:59799826:59799827	+	18	-30.24	NA	NA	NA
scaffold_16451	9752	9753	AluID:172632	chrX:129204755:129204756	-	18	-16.51	NA	7	NA
scaffold_16613	9857	9858	AluID:228204	chr13:95939832:95939833	-	21	-17.50	17	17	7
scaffold_16621	9050	9051	AluID:132277	chr7:106960421:106960422	-	19	-18.63	6	6	5
scaffold_16651	15020	15021	AluID:308301	1	+	20	-5.16	NA	4	NA
scaffold_1665	201191	201192	AluID:101435	chr5:159359172:159359173	+	19	-0.17	8	8	3
scaffold_16662	7199	7200	AluID:93179	chr5:68820944:68820945	+	21	-6.24	19	19	11
scaffold_1667	41764	41765	AluID:66960	chr3:124628009:124628010	-	18	-22.90	4	3	4
scaffold_16722	1879	1880	AluID:210498	chr12:49097050:49097051	-	18	-23.53	5	4	5
scaffold_1673	187009	187010	AluID:279991	chr17:47804349:47804350	+	19	-10.31	18	18	5
scaffold_167917	799	800	AluID:201278	chr11:89951059:89951060	-	19	-2.31	8	7	8
scaffold_1681	285969	285970	AluID:183188	chr10:74689254:74689255	+	22	-14.65	4	3	4
scaffold_1682	253237	253238	AluID:291060	chr18:44113870:44113871	-	22	-16.56	4	2	4
scaffold_1685	191285	191286	AluID:264231	chr16:69179194:69179195	-	21	-30.52	5	4	5
scaffold_1685	79471	79472	AluID:264343	chr16:69326370:69326371	-	18	-16.26	19	19	4
scaffold_16862	201	202	AluID:268544	chr17:653426:653427	-	18	-17.96	NA	NA	NA
scaffold_16928	8005	8006	AluID:295079	chr19:4642187:4642188	-	19	-10.13	4	3	4
scaffold_169	463585	463586	AluID:121974	chr7:22499949:22499950	+	19	-15.81	6	6	5
scaffold_169	488454	488455	AluID:121969	chr7:22468394:22468395	+	19	-17.08	8	8	4
scaffold_16964	14451	14452	AluID:58967	chr3:47146020:47146021	-	18	-9.56	11	9	11
scaffold_1701	39146	39147	AluID:21281	chr1:167214668:167214669	-	21	-0.40	6	6	6
scaffold_17042	2261	2262	AluID:302865	1	-	20	-7.76	8	8	5
scaffold_17044	4912	4913	AluID:68528	chr3:136292029:136292030	-	18	-5.91	28	28	5
scaffold_1706	234873	234874	AluID:312632	-1	-	20	-5.14	14	14	5
scaffold_17139	44100	44101	AluID:79055	chr4:48758244:48758245	-	18	-0.56	NA	4	NA
scaffold_1717	221898	221899	AluID:285922	chr17:76820612:76820613	-	21	-5.30	5	5	5
scaffold_17315	9090	9091	AluID:205961	chr12:3006207:3006208	+	18	-29.11	11	11	7
scaffold_173	213549	213550	AluID:286487	chr17:79600158:79600159	+	22	-8.77	12	12	6
scaffold_1742	177760	177761	AluID:220076	chr12:118485496:118485497	-	22	-15.71	7	7	4
scaffold_17432	10297	10298	AluID:297733	chr19:11237622:11237623	+	18	0.15	7	7	3
scaffold_175139	438	439	AluID:74501	chr3:196816404:196816405	-	22	-8.37	5	5	5
scaffold_17617	3975	3976	AluID:250608	chr15:76565926:76565927	-	18	-15.71	7	5	7
scaffold_1770	113618	113619	AluID:44548	-1	-	20	1.12	13	13	5
scaffold_1773	132611	132612	AluID:256904	chr16:14672515:14672516	+	22	-5.04	11	11	6
scaffold_17738	4154	4155	AluID:133246	-1	-	20	-13.21	22	22	6
scaffold_177569	343	344	AluID:131883	chr7:104919137:104919138	+	19	-6.78	20	20	6
scaffold_17817	2432	2433	AluID:143840	-1	-	20	-14.91	17	17	6
scaffold_179585	645	646	AluID:195622	chr11:47536411:47536412	-	22	-4.35	21	21	7
scaffold_1797	226533	226534	AluID:184538	chr10:83827153:83827154	+	21	-19.42	19	19	6
scaffold_179	728750	728751	AluID:199575	chr11:74321841:74321842	-	18	0.33	7	7	6
scaffold_179	750213	750214	AluID:199553	chr11:74293543:74293544	-	21	-28.01	5	4	5
scaffold_1802	17265	17266	AluID:9824	chr1:44738535:44738536	-	19	1.34	7	6	7
scaffold_1807	87982	87983	AluID:239658	chr14:97028237:97028238	+	22	-5.18	17	17	8
scaffold_18088	14106	14107	AluID:169432	chrX:70121032:70121033	-	21	-9.77	17	4	17
scaffold_183241	173	174	AluID:108302	chr6:37817192:37817193	+	21	-8.91	22	22	7
scaffold_1836	90371	90372	AluID:315202	chr20:31509654:31509655	+	22	0.04	15	15	14
scaffold_184	198247	198248	AluID:281511	-1	+	20	-7.21	20	20	6
scaffold_1843	124586	124587	AluID:90579	1	+	20	-16.63	8	8	6
scaffold_18444	9835	9836	AluID:267458	-1	-	20	-12.05	6	2	6
scaffold_184460	171	172	AluID:291177	chr18:44564241:44564242	-	19	-5.23	NA	NA	NA
scaffold_1846	183575	183576	AluID:210878	chr12:50094497:50094498	-	21	-0.31	9	9	8
scaffold_18477	3063	3064	AluID:93049	-1	-	20	0.83	12	12	6
scaffold_18478	2317	2318	AluID:214206	chr12:69898647:69898648	+	21	-15.88	9	9	6
scaffold_18537	4232	4233	AluID:98169	chr5:134006743:134006744	+	21	-2.59	7	7	5
scaffold_18538	7709	7710	AluID:245704	1	+	20	-9.42	12	12	6
scaffold_1857	218829	218830	AluID:212063	-1	-	20	-9.02	18	18	6
scaffold_1872	52357	52358	AluID:155259	chr9:74967226:74967227	-	19	-3.22	5	5	3
scaffold_1874	123121	123122	AluID:326621	chr22:30513529:30513530	+	19	-13.22	8	8	6
scaffold_18961	4942	4943	AluID:188079	-1	-	20	-20.76	NA	5	NA
scaffold_1901	218151	218152	AluID:239984	chr14:102434929:102434930	-	21	-23.20	14	14	7
scaffold_1901	56385	56386	AluID:158216	chr9:108025838:108025839	+	18	-21.43	6	3	6
scaffold_1901	77840	77841	AluID:158229	chr9:108046533:108046534	+	19	-14.35	7	6	7
scaffold_1914	97488	97489	AluID:191852	chr11:8930922:8930923	-	22	-1.33	6	6	6
scaffold_19175	9122	9123	AluID:300742	chr19:17600974:17600975	+	18	-12.61	7	7	5
scaffold_19200	981	982	AluID:229936	chr14:21760236:21760237	+	19	3.08	8	3	8
scaffold_19243	6744	6745	AluID:296606	chr19:8612483:8612484	-	19	-1.16	11	5	11
scaffold_1935	150134	150135	AluID:198182	-1	-	20	-13.74	11	11	6
scaffold_1936	245860	245861	AluID:33783	chr2:37144675:37144676	-	22	-9.00	14	10	14
scaffold_19471	4310	4311	AluID:255704	chr16:9048819:9048820	-	19	-11.02	19	17	19
scaffold_19644	11461	11462	AluID:231364	chr14:35090148:35090149	-	19	0.32	7	6	7
