chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
chr10	1117072	1117073	AluID:174830	chr10:1163011:1163012	+	21	-0.39	7	7	6
chr10	112400229	112400230	AluID:188726	chr10:114159989:114159990	+	18	10.64	21	8	21
chr10	112654494	112654495	AluID:188770	chr10:114414254:114414255	+	19	-0.20	7	6	7
chr10	112961022	112961023	AluID:188812	chr10:114720782:114720783	+	19	-1.97	6	6	6
chr10	112971636	112971637	AluID:188817	chr10:114731397:114731398	+	18	-4.86	12	12	5
chr10	113888846	113888847	AluID:188914	chr10:115648604:115648605	+	21	4.78	19	19	5
chr10	114190498	114190499	AluID:188947	chr10:115950258:115950259	+	19	-8.50	7	7	5
chr10	114229565	114229566	AluID:188962	chr10:115989326:115989327	+	18	3.73	18	18	10
chr10	114345105	114345106	AluID:188994	-1	-	20	-4.32	15	15	5
chr10	114494515	114494516	AluID:189018	chr10:116254276:116254277	-	22	-7.37	4	4	4
chr10	115126071	115126072	AluID:189107	1	+	20	-8.10	7	7	7
chr10	115311209	115311210	AluID:189132	1	+	20	2.30	18	18	5
chr10	11550760	11550761	AluID:175448	chr10:11592758:11592759	-	19	-0.81	8	8	5
chr10	115764681	115764682	AluID:189184	chr10:117524191:117524192	+	21	0.81	7	7	7
chr10	11578602	11578603	AluID:175454	chr10:11620600:11620601	-	19	-5.19	8	8	3
chr10	116088928	116088929	AluID:189202	-1	-	20	-5.74	29	29	6
chr10	116337176	116337177	AluID:189225	chr10:118096687:118096688	+	21	2.65	15	15	5
chr10	116734453	116734454	AluID:189254	chr10:118493963:118493964	-	19	-5.73	19	19	5
chr10	117007559	117007560	AluID:189286	-1	-	20	-5.74	26	26	4
chr10	117043850	117043851	AluID:189302	-1	-	20	-1.31	6	3	6
chr10	117093526	117093527	AluID:189320	chr10:118853035:118853036	-	18	-3.97	9	6	9
chr10	118740602	118740603	AluID:189397	-1	-	20	1.10	5	5	5
chr10	119043873	119043874	AluID:189415	chr10:120803386:120803387	-	21	-18.94	7	7	5
chr10	119121322	119121323	AluID:189464	chr10:120880835:120880836	+	19	1.80	22	8	22
chr10	119151372	119151373	AluID:189487	-1	-	20	0.03	9	9	6
chr10	119154462	119154463	AluID:189490	chr10:120913973:120913974	-	19	-21.89	11	2	11
chr10	11929137	11929138	AluID:175499	chr10:11971134:11971135	-	18	-2.80	7	6	7
chr10	119387974	119387975	AluID:189552	1	+	20	-15.00	13	10	13
chr10	119774519	119774520	AluID:189640	1	+	20	3.20	11	11	6
chr10	119793663	119793664	AluID:189648	chr10:121553173:121553174	+	22	-8.76	8	8	6
chr10	12029960	12029961	AluID:175564	-1	-	20	-5.55	13	13	5
chr10	120463834	120463835	AluID:189721	chr10:122223345:122223346	+	21	7.71	9	9	6
chr10	12075558	12075559	AluID:175590	chr10:12117556:12117557	+	21	6.53	6	6	5
chr10	120859279	120859280	AluID:189732	chr10:122618789:122618790	+	22	-4.48	13	13	6
chr10	12088609	12088610	AluID:175600	chr10:12130610:12130611	+	18	-12.17	6	3	6
chr10	12097279	12097280	AluID:175611	1	+	20	-1.66	6	5	6
chr10	121885906	121885907	AluID:189819	chr10:123645422:123645423	-	21	-4.08	5	5	5
chr10	121915900	121915901	AluID:189843	chr10:123675414:123675415	-	19	0.59	10	10	8
chr10	121918325	121918326	AluID:189847	chr10:123677842:123677843	-	22	3.36	16	16	5
chr10	122104378	122104379	AluID:189927	chr10:123863892:123863893	+	21	-8.83	10	10	7
chr10	12223299	12223300	AluID:175703	chr10:12265296:12265297	+	22	-8.28	7	7	5
chr10	123054070	123054071	AluID:190050	chr10:124813588:124813589	+	18	6.15	5	5	5
chr10	123815016	123815017	AluID:190068	chr10:125574531:125574532	-	19	-4.62	6	6	6
chr10	123838450	123838451	AluID:190071	chr10:125597968:125597969	-	22	9.66	5	5	5
chr10	124467526	124467527	AluID:190111	chr10:126156094:126156095	+	21	-4.18	16	16	6
chr10	124474152	124474153	AluID:190116	1	+	20	-5.74	25	25	5
chr10	12465366	12465367	AluID:175799	chr10:12507364:12507365	+	21	0.34	5	5	5
chr10	124762583	124762584	AluID:190181	chr10:126451154:126451155	-	22	-0.15	5	5	5
chr10	125058636	125058637	AluID:190263	chr10:126747207:126747208	-	22	-6.78	5	5	3
chr10	12523907	12523908	AluID:175823	chr10:12565907:12565908	+	19	-2.18	7	7	6
chr10	125909526	125909527	AluID:190350	chr10:127598094:127598095	+	21	-4.79	22	13	22
chr10	125964206	125964207	AluID:190372	1	+	20	-5.74	24	24	5
chr10	126470548	126470549	AluID:190415	-1	-	20	-17.77	6	6	6
chr10	12651801	12651802	AluID:175884	chr10:12693802:12693803	+	18	-4.56	13	13	7
chr10	126580645	126580646	AluID:190434	chr10:128269215:128269216	-	21	3.37	15	15	6
chr10	126623839	126623840	AluID:190439	chr10:128312409:128312410	-	21	2.69	18	18	5
chr10	12698693	12698694	AluID:175898	1	+	20	3.97	18	18	5
chr10	126991536	126991537	AluID:190466	chr10:128789802:128789803	+	18	-0.56	10	10	5
chr10	12767903	12767904	AluID:175920	chr10:12809904:12809905	+	18	-15.54	5	4	5
chr10	128037822	128037823	AluID:190559	chr10:129836088:129836089	+	18	-7.09	23	7	23
chr10	128053772	128053773	AluID:190561	chr10:129852035:129852036	+	21	-1.57	6	6	5
chr10	12983580	12983581	AluID:175960	-1	-	20	-6.20	12	12	5
chr10	130138075	130138076	AluID:190602	chr10:131936340:131936341	+	19	3.06	5	4	5
chr10	13075868	13075869	AluID:175999	-1	-	20	-18.99	7	7	6
chr10	13076058	13076059	AluID:176000	chr10:13118060:13118061	-	22	8.11	7	7	7
chr10	13133822	13133823	AluID:176025	1	+	20	-5.29	9	9	5
chr10	131783461	131783462	AluID:190639	chr10:133615796:133615797	-	19	-4.90	4	4	3
chr10	132114239	132114240	AluID:190648	chr10:133927741:133927742	+	22	1.55	8	3	8
chr10	132560617	132560618	AluID:190694	chr10:134374122:134374123	+	19	7.28	11	11	4
chr10	133287740	133287741	AluID:190730	chr10:135101245:135101246	-	21	1.31	11	11	5
chr10	13512261	13512262	AluID:176115	chr10:13554262:13554263	-	21	-4.95	7	7	3
chr10	13899154	13899155	AluID:176216	chr10:13941155:13941156	-	21	1.92	8	4	8
chr10	13899659	13899660	AluID:176217	chr10:13941658:13941659	-	19	-6.42	6	6	5
chr10	13902846	13902847	AluID:176220	-1	-	20	-7.14	18	18	7
chr10	13992957	13992958	AluID:176247	-1	-	20	-5.74	26	26	5
chr10	14049861	14049862	AluID:176263	chr10:14091858:14091859	-	18	-8.07	5	4	5
chr10	14053991	14053992	AluID:176264	chr10:14095991:14095992	-	21	-16.50	7	5	7
chr10	14124652	14124653	AluID:176282	chr10:14166652:14166653	-	21	-5.73	5	2	5
chr10	14187705	14187706	AluID:176294	chr10:14229706:14229707	-	22	-10.79	6	2	6
chr10	14411025	14411026	AluID:176346	chr10:14453026:14453027	-	22	2.79	22	22	4
chr10	14624626	14624627	AluID:176384	chr10:14666623:14666624	-	18	-10.00	10	10	5
chr10	14659459	14659460	AluID:176398	chr10:14701457:14701458	-	19	0.37	6	6	5
chr10	14731552	14731553	AluID:176417	chr10:14773549:14773550	-	18	-18.16	6	6	5
chr10	14827890	14827891	AluID:176435	chr10:14869888:14869889	-	19	4.85	6	6	5
chr10	14895951	14895952	AluID:176457	chr10:14937948:14937949	+	22	-0.04	12	12	5
chr10	14934335	14934336	AluID:176478	chr10:14976333:14976334	-	19	-4.30	16	16	5
chr10	14945333	14945334	AluID:176484	-1	-	20	-17.62	8	5	8
chr10	14967524	14967525	AluID:176503	1	+	20	2.30	18	18	5
chr10	15063157	15063158	AluID:176537	chr10:15105155:15105156	+	21	-18.09	4	4	4
chr10	15077875	15077876	AluID:176544	-1	-	20	-8.90	6	6	5
chr10	15112241	15112242	AluID:176573	1	+	20	-5.74	35	35	5
chr10	15129906	15129907	AluID:176587	chr10:15171907:15171908	-	22	2.36	22	22	5
chr10	15362722	15362723	AluID:176668	chr10:15404723:15404724	-	22	2.02	5	5	5
chr10	1555934	1555935	AluID:174852	chr10:1598131:1598132	-	22	-5.24	6	6	5
chr10	15567165	15567166	AluID:176690	chr10:15609162:15609163	-	18	-6.48	11	11	5
chr10	15582246	15582247	AluID:176693	chr10:15624244:15624245	-	19	-5.43	8	8	4
chr10	16444020	16444021	AluID:176734	chr10:16486017:16486018	+	22	2.35	16	16	5
chr10	16476919	16476920	AluID:176755	chr10:16518917:16518918	+	21	-5.84	22	22	5
chr10	16812453	16812454	AluID:176823	chr10:16854451:16854452	-	19	1.06	7	7	5
chr10	16828716	16828717	AluID:176825	chr10:16870713:16870714	-	18	-3.63	13	13	5
chr10	17405890	17405891	AluID:176913	chr10:17447887:17447888	-	18	-5.74	18	18	4
chr10	17409559	17409560	AluID:176915	-1	-	20	1.19	11	11	4
chr10	17658541	17658542	AluID:176946	1	+	20	0.42	8	7	8
chr10	17667149	17667150	AluID:176949	chr10:17709147:17709148	+	21	3.01	15	15	5
chr10	17754944	17754945	AluID:176963	1	+	20	-2.18	15	5	15
chr10	17782462	17782463	AluID:177037	chr10:18071451:18071452	+	18	0.66	5	5	5
chr10	17786376	17786377	AluID:176978	chr10:17828373:17828374	+	22	3.03	6	6	4
chr10	17813721	17813722	AluID:176985	chr10:17855719:17855720	+	21	4.19	15	15	7
chr10	18013406	18013407	AluID:177086	chr10:18302334:18302335	+	21	-6.87	6	2	6
chr10	18219793	18219794	AluID:177112	chr10:18508721:18508722	+	21	3.01	15	15	5
chr10	18325792	18325793	AluID:177136	chr10:18614720:18614721	+	21	-10.06	6	3	6
chr10	18331012	18331013	AluID:177141	chr10:18619942:18619943	+	19	-9.84	10	10	5
chr10	18482519	18482520	AluID:177213	chr10:18771447:18771448	+	21	-0.12	7	7	6
chr10	19353018	19353019	AluID:177295	chr10:19641948:19641949	+	19	-5.15	9	9	6
chr10	19467819	19467820	AluID:177310	chr10:19756750:19756751	+	18	-13.82	10	10	5
chr10	19688305	19688306	AluID:177337	chr10:19977235:19977236	+	19	-10.45	5	2	5
chr10	19853452	19853453	AluID:177361	chr10:20142380:20142381	+	21	-17.94	5	5	3
chr10	21023702	21023703	AluID:177477	-1	-	20	-2.18	7	5	7
chr10	21036463	21036464	AluID:177482	chr10:21325393:21325394	-	21	6.99	6	6	6
chr10	21063874	21063875	AluID:177489	-1	-	20	-0.89	6	6	6
chr10	21094200	21094201	AluID:177504	chr10:21383128:21383129	-	19	-3.69	6	5	6
chr10	21099129	21099130	AluID:177508	chr10:21388057:21388058	-	19	-1.40	10	5	10
chr10	21547041	21547042	AluID:177546	chr10:21835971:21835972	+	19	-3.95	8	5	8
chr10	21547421	21547422	AluID:177547	chr10:21836352:21836353	+	18	10.16	16	16	12
chr10	21605463	21605464	AluID:177623	chr10:21894391:21894392	+	21	-0.05	7	7	6
chr10	21664325	21664326	AluID:177651	chr10:21953255:21953256	+	19	-6.36	12	12	6
chr10	21698887	21698888	AluID:177666	1	+	20	1.15	5	5	5
chr10	21712247	21712248	AluID:177674	1	+	20	-5.42	7	5	7
chr10	21793283	21793284	AluID:177692	chr10:22082211:22082212	-	19	-16.17	5	2	5
chr10	21952735	21952736	AluID:177736	-1	-	20	-6.20	7	2	7
chr10	22674967	22674968	AluID:177800	chr10:22963894:22963895	-	18	7.97	8	8	6
chr10	23737231	23737232	AluID:177882	chr10:24026158:24026159	+	22	-15.20	9	9	9
chr10	24069843	24069844	AluID:177928	chr10:24358774:24358775	+	18	-5.80	7	7	7
chr10	24143288	24143289	AluID:177946	chr10:24432218:24432219	+	19	-5.32	6	6	5
chr10	24322950	24322951	AluID:178009	chr10:24611877:24611878	+	22	11.40	6	6	5
chr10	24337682	24337683	AluID:178018	1	+	20	-6.87	12	12	6
chr10	24484590	24484591	AluID:178068	chr10:24773521:24773522	+	18	-12.17	5	5	5
chr10	24491299	24491300	AluID:178069	chr10:24780226:24780227	+	22	-5.36	21	21	5
chr10	24614779	24614780	AluID:174632	chr10:24903706:24903707	-	18	3.97	16	16	5
chr10	24716011	24716012	AluID:178125	-1	-	20	-8.27	5	5	5
chr10	24865114	24865115	AluID:178136	chr10:25154044:25154045	-	21	1.12	5	5	5
chr10	26019289	26019290	AluID:178238	chr10:26308219:26308220	+	19	-14.97	6	6	6
chr10	26179109	26179110	AluID:178263	1	+	20	-5.74	26	26	9
chr10	26495014	26495015	AluID:178319	chr10:26783945:26783946	+	18	-4.06	13	13	5
chr10	26527705	26527706	AluID:178333	1	+	20	-5.74	24	24	4
chr10	26566293	26566294	AluID:178346	chr10:26855221:26855222	+	21	-5.34	5	2	5
chr10	26699404	26699405	AluID:178347	chr10:26988331:26988332	+	22	-5.53	15	15	5
chr10	26818630	26818631	AluID:178395	chr10:27107557:27107558	-	18	2.14	18	18	5
chr10	27028584	27028585	AluID:178435	chr10:27317514:27317515	-	21	2.79	21	21	7
chr10	27115251	27115252	AluID:178477	chr10:27404181:27404182	-	21	2.80	8	7	8
chr10	27116675	27116676	AluID:178478	chr10:27405603:27405604	-	19	-1.03	5	5	5
chr10	27213750	27213751	AluID:178534	-1	-	20	-4.69	12	12	4
chr10	27933255	27933256	AluID:178620	chr10:28222182:28222183	-	18	-12.67	7	6	7
chr10	28121244	28121245	AluID:178657	chr10:28410171:28410172	-	18	-5.01	8	2	8
chr10	28155603	28155604	AluID:178662	chr10:28444533:28444534	-	21	-5.11	11	11	6
chr10	28222845	28222846	AluID:178692	chr10:28511773:28511774	-	19	-4.79	14	14	6
chr10	28224181	28224182	AluID:178694	chr10:28513112:28513113	-	22	4.21	6	6	5
chr10	28329629	28329630	AluID:178745	chr10:28618560:28618561	-	22	2.79	22	22	7
chr10	28568757	28568758	AluID:178762	chr10:28857685:28857686	+	21	3.21	5	3	5
chr10	28573168	28573169	AluID:178764	1	+	20	-28.12	6	5	6
chr10	28581561	28581562	AluID:178768	chr10:28870491:28870492	+	19	-1.38	6	6	5
chr10	29509841	29509842	AluID:178811	chr10:29798768:29798769	-	18	-4.30	10	10	6
chr10	29590174	29590175	AluID:178841	-1	-	20	-5.74	30	30	6
chr10	29602977	29602978	AluID:178844	chr10:29891905:29891906	-	19	-17.18	7	7	5
chr10	29631773	29631774	AluID:178853	chr10:29920703:29920704	-	21	2.01	7	7	3
chr10	30880439	30880440	AluID:179009	chr10:31169369:31169370	-	21	-4.08	17	17	5
chr10	30930624	30930625	AluID:179015	chr10:31219551:31219552	-	18	-20.68	5	5	2
chr10	3093655	3093656	AluID:174872	chr10:3135845:3135846	+	22	-5.92	23	23	6
chr10	31397024	31397025	AluID:179050	chr10:31685952:31685953	+	21	-9.74	11	11	7
chr10	3171839	3171840	AluID:174891	chr10:3214032:3214033	-	21	-21.12	6	6	2
chr10	31880435	31880436	AluID:179078	-1	-	20	-12.12	7	5	7
chr10	31920456	31920457	AluID:179094	chr10:32209383:32209384	-	19	-5.56	22	22	5
chr10	32275779	32275780	AluID:179118	-1	-	20	-4.60	13	13	12
chr10	34305962	34305963	AluID:179293	chr10:34594891:34594892	-	21	-20.58	7	7	7
chr10	34414166	34414167	AluID:179322	chr10:34703093:34703094	-	19	-3.91	5	1	5
chr10	34447489	34447490	AluID:179331	-1	-	20	-5.74	39	39	6
chr10	34485330	34485331	AluID:179344	-1	-	20	3.01	14	14	5
chr10	34595945	34595946	AluID:179381	chr10:34884875:34884876	-	22	-15.07	9	5	9
chr10	34784205	34784206	AluID:179473	chr10:35073132:35073133	-	19	0.73	6	6	6
chr10	34785676	34785677	AluID:179474	chr10:35074606:35074607	-	22	-1.65	7	3	7
chr10	34803807	34803808	AluID:179492	-1	-	20	2.10	6	6	5
chr10	35016932	35016933	AluID:179501	-1	-	20	-5.55	16	16	5
chr10	35067736	35067737	AluID:179535	chr10:35356665:35356666	-	21	9.37	15	15	5
chr10	35082126	35082127	AluID:179545	chr10:35371055:35371056	-	21	1.04	14	14	5
chr10	35171181	35171182	AluID:179578	1	+	20	-5.74	25	25	5
chr10	35176416	35176417	AluID:179579	1	+	20	-4.93	16	16	8
chr10	35301649	35301650	AluID:179632	chr10:35590576:35590577	+	21	0.05	6	4	6
chr10	35302330	35302331	AluID:179634	1	+	20	2.30	18	18	5
chr10	35316884	35316885	AluID:179642	1	+	20	-4.22	9	4	9
chr10	37973161	37973162	AluID:179749	chr10:38262090:38262091	-	21	2.78	15	15	5
chr10	397524	397525	AluID:174703	chr10:443462:443463	-	18	4.64	16	16	5
chr10	43391474	43391475	AluID:179861	chr10:43886920:43886921	-	18	2.03	16	10	16
chr10	43392236	43392237	AluID:179862	chr10:43887683:43887684	-	19	4.78	5	5	5
chr10	43403984	43403985	AluID:179867	chr10:43899430:43899431	-	18	0.49	11	11	9
chr10	43470236	43470237	AluID:179919	chr10:43965682:43965683	+	22	3.25	9	9	5
chr10	45625472	45625473	AluID:180013	chr10:46120921:46120922	-	21	2.79	21	21	8
chr10	45948732	45948733	AluID:180350	chr10:51347650:51347651	-	22	-4.36	11	11	7
chr10	45980279	45980280	AluID:180400	chr10:51615552:51615553	+	19	6.76	11	11	11
chr10	46356835	46356836	AluID:180105	-1	+	20	-5.74	28	28	9
chr10	46520316	46520317	AluID:180091	chr10:47053455:47053456	-	19	5.53	9	9	4
chr10	46937957	46937958	AluID:180159	chr10:48801401:48801402	+	18	-4.84	15	15	5
chr10	48046456	48046457	AluID:180113	chr10:47228334:47228335	-	22	-14.25	9	9	6
chr10	48363065	48363066	AluID:180183	chr10:49571106:49571107	+	22	-19.79	6	6	4
chr10	49755240	49755241	AluID:180269	chr10:50963284:50963285	-	18	12.82	7	7	5
chr10	49904927	49904928	AluID:180299	-1	-	20	-2.18	5	5	5
chr10	49945391	49945392	AluID:180361	chr10:51374729:51374730	+	19	-1.38	7	7	7
chr10	50001437	50001438	AluID:180405	chr10:51761196:51761197	+	21	2.35	16	16	6
chr10	50071328	50071329	AluID:180409	1	+	20	-5.23	11	11	6
chr10	50088971	50088972	AluID:180425	chr10:51848733:51848734	+	18	-5.32	24	24	5
chr10	50587604	50587605	AluID:180491	chr10:52347366:52347367	-	22	-9.68	5	4	5
chr10	51059394	51059395	AluID:180518	chr10:52819155:52819156	+	19	-3.11	7	7	5
chr10	51214510	51214511	AluID:180536	1	+	20	-9.28	11	11	9
chr10	512921	512922	AluID:174711	chr10:558863:558864	-	22	-5.26	22	22	5
chr10	51912945	51912946	AluID:180637	chr10:53672703:53672704	+	22	-9.71	7	7	5
chr10	5398119	5398120	AluID:174923	chr10:5440080:5440081	-	18	7.76	6	6	3
chr10	54216449	54216450	AluID:180708	-1	-	20	0.06	5	4	5
chr10	54863522	54863523	AluID:174622	chr10:56623284:56623285	-	22	-10.57	6	4	6
chr10	54870793	54870794	AluID:180764	chr10:56630554:56630555	-	21	-5.95	10	10	7
chr10	5732566	5732567	AluID:174949	chr10:5774527:5774528	+	22	-7.02	8	8	7
chr10	5824274	5824275	AluID:175005	chr10:5866236:5866237	-	19	2.79	19	19	10
chr10	58393003	58393004	AluID:180862	chr10:60152765:60152766	+	18	-6.70	8	8	6
chr10	58611679	58611680	AluID:180876	1	+	20	-7.65	5	5	5
chr10	58663073	58663074	AluID:180885	chr10:60422834:60422835	+	19	-4.08	18	18	7
chr10	58703182	58703183	AluID:180888	chr10:60462944:60462945	+	18	3.10	17	17	6
chr10	58794442	58794443	AluID:180900	chr10:60554200:60554201	+	22	4.42	14	14	5
chr10	58808738	58808739	AluID:180901	chr10:60568497:60568498	+	21	0.67	15	15	5
chr10	59351324	59351325	AluID:180925	-1	-	20	4.19	14	14	5
chr10	59837755	59837756	AluID:180955	chr10:61597511:61597512	-	18	-5.51	24	24	7
chr10	59860078	59860079	AluID:180960	chr10:61619837:61619838	-	21	4.51	5	4	5
chr10	61917341	61917342	AluID:181097	chr10:63677099:63677100	+	21	-2.78	5	4	5
chr10	62200372	62200373	AluID:181130	chr10:63960130:63960131	-	19	-5.33	24	24	5
chr10	6224500	6224501	AluID:175137	chr10:6266461:6266462	+	22	3.19	9	9	7
chr10	62524812	62524813	AluID:181159	chr10:64284573:64284574	+	18	-0.32	6	6	5
chr10	62654533	62654534	AluID:181165	chr10:64414294:64414295	+	19	3.10	12	12	5
chr10	6285246	6285247	AluID:175143	chr10:6327208:6327209	+	21	-5.46	13	13	5
chr10	62865479	62865480	AluID:181172	chr10:64625238:64625239	-	19	4.60	7	5	7
chr10	63211461	63211462	AluID:181212	-1	-	20	4.74	18	18	6
chr10	63236925	63236926	AluID:181228	chr10:64996686:64996687	-	21	-13.83	6	5	6
chr10	63278531	63278532	AluID:181248	chr10:65038292:65038293	-	21	0.07	8	8	5
chr10	63311383	63311384	AluID:181270	chr10:65071144:65071145	-	21	-1.57	17	6	17
chr10	63432008	63432009	AluID:181336	chr10:65191770:65191771	-	22	-3.46	5	5	5
chr10	6434038	6434039	AluID:175170	-1	-	20	-6.69	19	19	5
chr10	66171125	66171126	AluID:181419	chr10:67930882:67930883	-	19	0.95	8	8	5
chr10	66213013	66213014	AluID:181424	chr10:67972769:67972770	-	18	3.71	5	5	5
chr10	66217349	66217350	AluID:181425	chr10:67977109:67977110	-	22	2.69	16	16	5
chr10	66317665	66317666	AluID:181438	chr10:68077425:68077426	-	22	2.25	8	8	5
chr10	66424947	66424948	AluID:181452	chr10:68184704:68184705	-	19	6.25	6	6	4
chr10	66686447	66686448	AluID:181474	-1	-	20	-15.26	6	6	6
chr10	66688960	66688961	AluID:181475	chr10:68448717:68448718	-	19	4.74	17	17	9
chr10	66734865	66734866	AluID:181481	chr10:68494625:68494626	-	22	8.35	16	16	6
chr10	66949555	66949556	AluID:181507	chr10:68709314:68709315	-	21	3.95	14	14	7
chr10	67033789	67033790	AluID:181535	chr10:68793549:68793550	+	18	3.59	8	8	5
chr10	67051476	67051477	AluID:181540	1	+	20	5.55	13	13	4
chr10	67074054	67074055	AluID:181547	1	+	20	2.79	20	20	5
chr10	67171579	67171580	AluID:181561	chr10:68931335:68931336	-	18	-5.78	13	13	5
chr10	67171759	67171760	AluID:181562	chr10:68931518:68931519	-	21	-7.36	13	6	13
chr10	67255311	67255312	AluID:181576	chr10:69015070:69015071	-	21	-5.87	6	6	5
chr10	67301941	67301942	AluID:181584	-1	-	20	3.61	6	6	5
chr10	67897304	67897305	AluID:181660	chr10:69657063:69657064	+	19	2.65	13	13	5
chr10	68029488	68029489	AluID:181720	chr10:69789246:69789247	-	21	4.39	10	10	5
chr10	68299105	68299106	AluID:181788	chr10:70058864:70058865	-	22	2.79	22	22	7
chr10	68366341	68366342	AluID:181839	chr10:70126096:70126097	-	18	-4.49	20	20	5
chr10	68374124	68374125	AluID:181856	chr10:70133880:70133881	-	19	-5.36	24	24	7
chr10	68392923	68392924	AluID:181877	chr10:70152682:70152683	-	22	4.74	20	20	17
chr10	68426530	68426531	AluID:181899	-1	-	20	2.03	6	6	5
chr10	68441341	68441342	AluID:181920	chr10:70201097:70201098	-	19	-5.33	20	20	12
chr10	68447975	68447976	AluID:181932	-1	-	20	-4.46	15	15	7
chr10	68586498	68586499	AluID:182048	chr10:70346254:70346255	+	21	-8.37	16	16	15
chr10	68614542	68614543	AluID:182077	1	+	20	-21.34	6	6	6
chr10	68630329	68630330	AluID:182100	chr10:70390085:70390086	+	21	-2.18	5	4	5
chr10	68643914	68643915	AluID:182117	chr10:70403672:70403673	+	19	1.51	8	8	5
chr10	68729941	68729942	AluID:182168	chr10:70489699:70489700	+	19	-5.71	11	11	5
chr10	68750221	68750222	AluID:182196	chr10:70509980:70509981	+	18	-4.30	19	19	5
