chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
scaffold_117641.1-154166	104637	104638	AluID:152063	-1	-	20	-6.72	5	5	4
scaffold_11765.1-247980	67042	67043	AluID:70936	chr3:169317297:169317298	-	19	4.79	21	21	4
scaffold_117873.1-178654	38413	38414	AluID:153474	chr9:34237586:34237587	+	19	-20.28	6	6	3
scaffold_118182.1-276734	258377	258378	AluID:159437	1	+	20	-7.66	19	19	6
scaffold_118200.1-338465	292479	292480	AluID:159514	chr9:119349624:119349625	-	21	0.88	12	12	8
scaffold_118210.1-376111	52016	52017	AluID:159591	chr9:119861381:119861382	-	19	-9.60	4	4	3
scaffold_118575.1-144739	62266	62267	AluID:109413	chr6:43512476:43512477	-	19	-12.94	4	4	4
scaffold_118822.1-23111	13297	13298	AluID:110599	chr6:65185450:65185451	-	18	-20.76	5	5	4
scaffold_119173.1-338451	318057	318058	AluID:112256	1	+	20	-4.36	5	4	5
scaffold_11926.1-98459	23257	23258	AluID:105348	chr6:15263842:15263843	+	19	-6.11	14	14	4
scaffold_119566.1-154086	104880	104881	AluID:147142	chr8:101151661:101151662	-	19	-15.97	5	5	4
scaffold_119567.1-367830	92044	92045	AluID:147192	chr8:101325158:101325159	-	21	-16.84	7	7	4
scaffold_119777.1-391619	316184	316185	AluID:148455	chr8:119484924:119484925	-	22	-5.34	6	6	6
scaffold_119941.1-253858	139557	139558	AluID:149999	chr8:141672387:141672388	-	19	3.58	9	9	3
scaffold_120022.1-9246	7278	7279	AluID:19514	1	-	20	-24.45	4	2	4
scaffold_120363.1-215588	176662	176663	AluID:213470	chr12:64007977:64007978	-	19	-11.49	9	4	9
scaffold_120741.1-184717	67978	67979	AluID:129582	chr7:91893729:91893730	+	22	-8.43	14	14	6
scaffold_120778.1-165129	130023	130024	AluID:129717	chr7:94277692:94277693	-	21	-10.05	6	4	6
scaffold_121035.1-469917	431908	431909	AluID:121974	chr7:22499949:22499950	-	19	-5.98	13	13	6
scaffold_121072.1-49337	10961	10962	AluID:122221	chr7:23858303:23858304	+	19	-17.99	12	2	12
scaffold_121172.1-214712	178278	178279	AluID:122658	chr7:29188825:29188826	+	21	-17.24	8	8	4
scaffold_121172.1-214712	214546	214547	AluID:122670	chr7:29216843:29216844	+	22	-13.11	NA	4	NA
scaffold_12121.1-141602	58661	58662	AluID:46229	chr2:171877054:171877055	-	19	-8.75	9	9	7
scaffold_12124.1-253142	62825	62826	AluID:46395	chr2:172398382:172398383	+	22	-8.96	NA	4	NA
scaffold_121244.1-676245	466356	466357	AluID:123534	chr7:37447108:37447109	-	21	-17.54	5	2	5
scaffold_121367.1-136697	53767	53768	AluID:132982	-1	-	20	-13.53	4	4	4
scaffold_121367.1-136697	74283	74284	AluID:49423	1	+	20	1.25	5	2	5
scaffold_121572.1-149854	93307	93308	AluID:7853	chr1:35470648:35470649	+	18	-28.19	16	16	4
scaffold_121688.1-130939	50346	50347	AluID:10368	chr1:46149939:46149940	+	18	2.12	6	6	4
scaffold_121977.1-99694	81275	81276	AluID:215265	chr12:92529611:92529612	-	18	-6.21	15	15	3
scaffold_122057.1-309938	303739	303740	AluID:216008	chr12:96933895:96933896	+	22	-18.24	6	5	6
scaffold_122107.1-81679	31886	31887	AluID:216333	-1	-	20	-17.67	9	6	9
scaffold_122378.1-310143	61204	61205	AluID:87076	chr4:165224021:165224022	-	18	-19.10	5	5	3
scaffold_122390.1-98883	42570	42571	AluID:87178	chr4:166211315:166211316	+	21	-6.53	16	16	4
scaffold_122541.1-234926	155908	155909	AluID:135968	chr7:144211875:144211876	+	18	-8.44	5	3	5
scaffold_122737.1-252717	195671	195672	AluID:142381	chr8:42756884:42756885	-	21	-12.69	4	4	3
scaffold_122737.1-252717	245492	245493	AluID:142349	chr8:42693838:42693839	+	19	-23.76	8	8	4
scaffold_122742.1-425415	64581	64582	AluID:142289	chr8:42378487:42378488	+	22	-16.05	7	7	4
scaffold_122745.1-12949	4532	4533	AluID:142170	chr8:41876448:41876449	+	18	-16.08	23	4	23
scaffold_122786.1-207684	174007	174008	AluID:141748	chr8:38317683:38317684	+	22	-8.09	3	2	3
scaffold_122887.1-184625	120694	120695	AluID:138822	chr8:14859246:14859247	-	18	-0.69	4	3	4
scaffold_123297.1-289231	5408	5409	AluID:30677	chr2:11312872:11312873	+	19	-8.79	10	5	10
scaffold_123358.1-221760	174418	174419	AluID:30978	chr2:18417551:18417552	+	21	-8.68	18	18	6
scaffold_123378.1-53898	51277	51278	AluID:30996	chr2:20148681:20148682	-	18	-8.65	8	8	5
scaffold_123425.1-205312	195243	195244	AluID:31578	chr2:25131193:25131194	-	22	8.44	6	5	6
scaffold_123698.1-202974	73723	73724	AluID:39422	chr2:86982255:86982256	-	22	-6.66	5	4	5
scaffold_123720.1-76122	31932	31933	AluID:38965	chr2:85208908:85208909	-	19	-13.65	5	5	5
scaffold_123843.1-148727	93095	93096	AluID:38627	chr2:75073804:75073805	-	18	-26.24	4	2	4
scaffold_124093.1-46010	44617	44618	AluID:17249	-1	+	20	-35.23	8	5	8
scaffold_124275.1-300665	122792	122793	AluID:131867	chr7:104874309:104874310	+	22	-9.91	6	5	6
scaffold_124275.1-300665	26782	26783	AluID:131935	chr7:104976394:104976395	+	18	-6.46	7	5	7
scaffold_124348.1-314103	237462	237463	AluID:284161	chr17:70747376:70747377	-	19	-17.68	5	5	3
scaffold_124544.1-503938	312175	312176	AluID:128949	chr7:82002488:82002489	+	21	-13.63	NA	6	NA
scaffold_124936.1-50828	25639	25640	AluID:195169	chr11:46578859:46578860	+	19	-13.98	9	6	9
scaffold_124986.1-88931	51752	51753	AluID:191035	chr11:905667:905668	-	22	-13.63	5	4	5
scaffold_125493.1-82382	4049	4050	AluID:42154	1	-	20	-23.85	7	7	4
scaffold_125555.1-93626	46924	46925	AluID:41856	1	-	20	-7.53	5	5	5
scaffold_125595.1-169962	56321	56322	AluID:43535	-1	-	20	-10.20	6	4	6
scaffold_125810.1-157426	8015	8016	AluID:44703	chr2:153603351:153603352	+	18	-6.05	13	8	13
scaffold_12585.1-74791	33606	33607	AluID:26214	chr1:220276392:220276393	+	21	-7.25	6	6	5
scaffold_125864.1-67812	8515	8516	AluID:178657	chr10:28410171:28410172	-	18	-16.65	7	2	7
scaffold_125879.1-615918	485324	485325	AluID:178844	chr10:29891905:29891906	+	19	6.34	4	4	3
scaffold_126087.1-145828	99054	99055	AluID:176587	chr10:15171907:15171908	+	22	-3.25	6	3	6
scaffold_126088.1-61103	16165	16166	AluID:176537	chr10:15105155:15105156	-	21	-14.01	5	3	5
scaffold_126249.1-68451	18500	18501	AluID:174801	1	-	20	-2.30	6	6	6
scaffold_126530.1-677759	326531	326532	AluID:92895	chr5:66081723:66081724	+	18	-16.11	8	3	8
scaffold_126552.1-94507	43168	43169	AluID:93101	1	+	20	-8.90	9	9	3
scaffold_126556.1-78802	43241	43242	AluID:93438	chr5:70857695:70857696	+	19	-17.97	5	4	5
scaffold_126565.1-507768	212160	212161	AluID:93532	chr5:71647996:71647997	+	19	-16.95	5	5	5
scaffold_126574.1-267598	29655	29656	AluID:93614	chr5:72347405:72347406	+	22	-21.54	5	5	5
scaffold_126618.1-293927	219692	219693	AluID:262157	chr16:55713147:55713148	-	18	-25.85	5	5	3
scaffold_126729.1-78130	42993	42994	AluID:261354	chr16:46999979:46999980	+	22	-21.43	4	2	4
scaffold_126774.1-126657	79016	79017	AluID:7026	chr1:31764126:31764127	+	18	-17.16	8	8	6
scaffold_126955.1-215838	58299	58300	AluID:4323	chr1:21297094:21297095	+	18	-19.57	13	13	5
scaffold_126979.1-202582	51981	51982	AluID:3953	chr1:19554704:19554705	+	22	-7.53	25	25	4
scaffold_127025.1-124758	103480	103481	AluID:3228	chr1:15958320:15958321	-	18	-7.18	4	3	4
scaffold_127069.1-80182	30458	30459	AluID:128777	chr7:78866751:78866752	-	21	-24.07	5	5	4
scaffold_127250.1-273423	157621	157622	AluID:54790	chr3:10128196:10128197	-	19	4.04	25	25	3
scaffold_127250.1-273423	159096	159097	AluID:54789	chr3:10127084:10127085	-	21	-18.36	7	7	3
scaffold_127424.1-344641	328798	328799	AluID:63742	chr3:71382983:71382984	+	22	-2.93	7	3	7
scaffold_127458.1-359095	164900	164901	AluID:63615	-1	+	20	-7.48	14	6	14
scaffold_127458.1-359095	297326	297327	AluID:63558	-1	+	20	-13.58	6	6	5
scaffold_127523.1-370887	310245	310246	AluID:63111	-1	+	20	-21.25	5	5	4
scaffold_12767.1-4752	4287	4288	AluID:181424	chr10:67972769:67972770	-	18	-11.34	4	4	4
scaffold_127739.1-184848	128695	128696	AluID:60404	chr3:49614981:49614982	-	19	-13.56	4	2	4
scaffold_127772.1-64246	45553	45554	AluID:59061	chr3:47364590:47364591	-	21	-0.53	13	13	7
scaffold_128139.1-118366	40105	40106	AluID:201680	1	-	20	-24.97	3	3	3
scaffold_128301.1-267136	49878	49879	AluID:200913	-1	+	20	-18.47	4	4	4
scaffold_128432.1-181705	120774	120775	AluID:199621	1	-	20	-4.17	5	5	4
scaffold_128436.1-241207	93702	93703	AluID:199521	-1	+	20	-9.18	11	8	11
scaffold_128451.1-326398	135316	135317	AluID:199173	chr11:73252250:73252251	+	19	-5.96	5	4	5
scaffold_128484.1-201925	99474	99475	AluID:191370	chr11:3910618:3910619	+	19	-5.74	9	4	9
scaffold_128571.1-318607	165999	166000	AluID:192237	-1	-	20	-8.62	5	4	5
scaffold_128650.1-126131	72373	72374	AluID:192993	chr11:17133427:17133428	-	19	-1.36	7	5	7
scaffold_128689.1-645979	407821	407822	AluID:193516	chr11:20020945:20020946	+	19	-8.12	4	3	4
scaffold_128859.1-71496	11941	11942	AluID:226178	chr13:45718578:45718579	-	19	-7.22	7	4	7
scaffold_128903.1-275607	209713	209714	AluID:225831	chr13:41913266:41913267	-	18	-6.45	7	7	6
scaffold_12910.1-101061	45108	45109	AluID:102400	chr5:171809299:171809300	+	22	-31.76	4	3	4
scaffold_129591.1-468489	20185	20186	AluID:228993	chr13:100960121:100960122	+	19	-13.52	10	4	10
scaffold_129667.1-290208	196692	196693	AluID:229261	chr13:107163826:107163827	-	19	2.50	5	2	5
scaffold_1297.1-454887	304718	304719	AluID:35669	chr2:48729830:48729831	+	18	-3.27	7	5	7
scaffold_129728.1-117288	104095	104096	AluID:314397	chr20:25025257:25025258	-	22	-19.95	3	2	3
scaffold_129758.1-102545	78783	78784	AluID:276342	chr17:36376413:36376414	-	22	-10.20	5	5	4
scaffold_130068.1-207065	105242	105243	AluID:68167	chr3:133341861:133341862	-	22	-7.82	7	7	4
scaffold_130398.1-319331	46773	46774	AluID:70291	1	+	20	-10.44	7	7	7
scaffold_13043.1-456684	332323	332324	AluID:100758	chr5:150840574:150840575	-	18	2.75	15	15	4
scaffold_130500.1-295678	42747	42748	AluID:314007	chr20:18016107:18016108	+	18	-8.52	7	2	7
scaffold_130758.1-231835	148910	148911	AluID:312121	chr20:405671:405672	-	21	7.20	13	7	13
scaffold_130764.1-311952	245711	245712	AluID:314737	chr20:30373313:30373314	+	19	-7.69	6	6	6
scaffold_130825.1-150610	34580	34581	AluID:316073	chr20:33817785:33817786	+	21	-7.71	16	16	5
scaffold_130895.1-182997	103148	103149	AluID:317351	1	+	20	-23.92	4	4	3
scaffold_131018.1-129176	7829	7830	AluID:318855	chr20:48140316:48140317	-	22	-0.29	11	5	11
scaffold_131115.1-58958	20466	20467	AluID:319748	chr20:56276093:56276094	-	21	-7.13	4	4	2
scaffold_131311.1-81688	60302	60303	AluID:225279	1	-	20	-13.21	4	4	4
scaffold_131573.1-248654	237160	237161	AluID:87701	chr4:173315590:173315591	+	22	-7.55	9	9	5
scaffold_131824.1-100739	53194	53195	AluID:51868	1	+	20	-3.87	16	16	4
scaffold_132071.1-203996	21406	21407	AluID:218132	1	+	20	-5.46	6	5	6
scaffold_132187.1-227741	164577	164578	AluID:220436	chr12:120283453:120283454	-	18	-9.60	11	3	11
scaffold_132338.1-13974	3472	3473	AluID:325108	chr22:23463923:23463924	+	22	-6.72	17	17	6
scaffold_132418.1-80482	75875	75876	AluID:324815	chr22:21373618:21373619	-	22	2.79	6	6	4
scaffold_132486.1-404113	291980	291981	AluID:180637	chr10:53672703:53672704	-	22	-8.51	7	7	5
scaffold_132614.1-117875	45385	45386	AluID:210578	-1	+	20	-24.44	6	6	5
scaffold_132648.1-118327	76043	76044	AluID:210250	1	-	20	-11.23	8	8	7
scaffold_132748.1-338450	190216	190217	AluID:209467	chr12:32632321:32632322	-	22	-13.16	5	4	5
scaffold_132886.1-204045	18383	18384	AluID:208484	-1	+	20	-12.29	7	4	7
scaffold_132915.1-264267	156124	156125	AluID:208250	chr12:20779459:20779460	-	21	-16.75	5	5	4
scaffold_133006.1-252205	120016	120017	AluID:207735	chr12:14942508:14942509	+	19	-8.61	6	6	6
scaffold_133159.1-31065	17551	17552	AluID:206182	1	-	20	-11.66	4	4	4
scaffold_133281.1-262129	42534	42535	AluID:180400	chr10:51615552:51615553	+	19	3.62	5	4	5
scaffold_133475.1-106955	32565	32566	AluID:187069	chr10:101714814:101714815	-	19	-17.58	NA	4	NA
scaffold_133475.1-106955	50205	50206	AluID:187081	-1	-	20	-15.39	11	11	5
scaffold_133527.1-78307	61571	61572	AluID:187740	chr10:104260830:104260831	-	22	-13.09	6	6	5
scaffold_133534.1-177025	68474	68475	AluID:187842	chr10:104514184:104514185	+	22	-18.23	8	8	6
scaffold_133549.1-493551	75030	75031	AluID:188182	chr10:105185452:105185453	+	22	-3.74	4	4	3
scaffold_133586.1-306729	83970	83971	AluID:188486	chr10:108569971:108569972	-	19	-10.08	5	2	5
scaffold_133685.1-186158	185123	185124	AluID:188770	chr10:114414254:114414255	+	19	-2.84	6	6	6
scaffold_133777.1-5348	487	488	AluID:189320	chr10:118853035:118853036	-	18	-5.36	5	3	5
scaffold_133811.1-163053	93106	93107	AluID:189464	chr10:120880835:120880836	+	19	-12.01	4	4	4
scaffold_133872.1-13581	2672	2673	AluID:190071	chr10:125597968:125597969	-	22	-2.86	6	5	6
scaffold_133920.1-321976	275036	275037	AluID:190561	chr10:129852035:129852036	+	21	-3.80	8	8	5
scaffold_134013.1-180696	124784	124785	AluID:143092	chr8:53588455:53588456	-	19	2.38	8	8	7
scaffold_134185.1-138854	37942	37943	AluID:143865	chr8:66581811:66581812	+	19	-16.29	7	7	4
scaffold_1344.1-46035	44881	44882	AluID:36208	chr2:55220217:55220218	-	22	-7.34	16	16	5
scaffold_134755.1-196555	90530	90531	AluID:95790	chr5:96444987:96444988	-	18	-13.68	7	3	7
scaffold_13480.1-71906	1081	1082	AluID:202674	-1	+	20	-2.22	NA	4	NA
scaffold_134874.1-270347	142553	142554	AluID:95259	chr5:88053740:88053741	+	21	-11.38	8	8	6
scaffold_134997.1-230489	225404	225405	AluID:94672	1	-	20	-8.30	NA	NA	NA
scaffold_135005.1-172501	72548	72549	AluID:94593	-1	+	20	-1.36	5	3	5
scaffold_135067.1-48636	8572	8573	AluID:241967	chr15:31229670:31229671	-	22	-12.37	28	4	28
scaffold_135318.1-173239	66423	66424	AluID:251813	chr15:84553140:84553141	+	19	-21.41	5	4	5
scaffold_135804.1-30168	25122	25123	AluID:242121	chr15:33120039:33120040	+	18	-13.24	8	8	5
scaffold_135894.1-10639	7689	7690	AluID:242722	chr15:40261574:40261575	+	21	-11.88	4	4	4
scaffold_135971.1-183249	146029	146030	AluID:244211	-1	-	20	-19.44	5	5	4
scaffold_136032.1-20596	13906	13907	AluID:244929	1	+	20	-0.85	4	4	4
scaffold_136459.1-337350	184198	184199	AluID:249495	1	+	20	-15.27	4	2	4
scaffold_136487.1-132523	86247	86248	AluID:249923	chr15:73911401:73911402	-	19	-9.59	9	6	9
scaffold_136546.1-111377	64795	64796	AluID:250608	chr15:76565926:76565927	+	18	-10.71	15	5	15
scaffold_136794.1-67427	10780	10781	AluID:320589	1	+	20	-6.72	6	6	5
scaffold_13681.1-268433	3448	3449	AluID:12739	chr1:59799826:59799827	-	18	-8.07	NA	3	NA
scaffold_136907.1-137353	125731	125732	AluID:320742	chr21:27318989:27318990	-	18	-13.89	12	6	12
scaffold_137065.1-217811	127447	127448	AluID:322202	chr21:37720715:37720716	+	18	-10.45	6	6	4
scaffold_137173.1-394675	170396	170397	AluID:80870	chr4:77599827:77599828	+	22	-9.48	5	5	5
scaffold_137384.1-261995	10688	10689	AluID:82896	chr4:96272838:96272839	-	22	-13.99	8	4	8
scaffold_137999.1-352905	177686	177687	AluID:66712	chr3:123222104:123222105	-	22	-3.45	3	2	3
scaffold_138001.1-51704	6567	6568	AluID:66723	chr3:123256404:123256405	-	21	-9.95	4	4	4
scaffold_138021.1-50884	6777	6778	AluID:66960	chr3:124628009:124628010	-	18	-8.87	6	6	5
scaffold_138038.1-189400	56802	56803	AluID:74747	chr3:197682152:197682153	-	19	0.59	10	10	5
scaffold_138053.1-55735	9983	9984	AluID:74188	chr3:196013783:196013784	-	21	-5.10	4	4	4
scaffold_138317.1-569919	151284	151285	AluID:73482	1	+	20	5.15	5	4	5
scaffold_138380.1-22090	1542	1543	AluID:70716	-1	-	20	1.64	7	7	4
scaffold_138380.1-22090	6695	6696	AluID:70719	chr3:160239378:160239379	-	18	-11.28	5	4	5
scaffold_138482.1-26260	8172	8173	AluID:71014	-1	-	20	0.50	6	6	5
scaffold_138598.1-36326	7090	7091	AluID:104109	-1	-	20	3.05	15	11	15
scaffold_13872.1-59673	8633	8634	AluID:266119	chr16:75605589:75605590	-	18	8.85	NA	12	NA
scaffold_138878.1-250863	134896	134897	AluID:45058	chr2:159982135:159982136	+	22	-6.60	5	5	3
scaffold_139040.1-279702	9094	9095	AluID:46108	chr2:170910647:170910648	+	19	-19.14	7	7	4
scaffold_139057.1-84998	3101	3102	AluID:46287	chr2:172006424:172006425	-	21	-5.90	16	16	4
scaffold_139166.1-98265	72544	72545	AluID:47304	chr2:180125237:180125238	-	22	-23.43	5	5	5
scaffold_139415.1-166784	142793	142794	AluID:47909	chr2:196473005:196473006	+	19	-14.86	7	7	5
scaffold_139462.1-208104	164649	164650	AluID:48414	chr2:198911938:198911939	+	22	-28.44	4	3	4
scaffold_139515.1-280401	72676	72677	AluID:48603	chr2:201484942:201484943	+	19	-10.16	6	4	6
scaffold_139525.1-22103	6603	6604	AluID:48714	chr2:201923421:201923422	-	18	-7.26	4	4	4
scaffold_139526.1-116432	63265	63266	AluID:48744	chr2:202009578:202009579	+	21	-8.98	7	7	6
scaffold_139611.1-369097	300053	300054	AluID:49817	chr2:206903521:206903522	-	18	-3.75	6	6	5
scaffold_139625.1-119750	25581	25582	AluID:49939	chr2:207564161:207564162	-	19	-9.90	8	8	2
scaffold_139640.1-380155	178593	178594	AluID:50028	chr2:208708797:208708798	-	18	3.31	7	7	5
scaffold_139640.1-380155	57393	57394	AluID:180405	chr10:51761196:51761197	+	21	-5.20	NA	3	NA
scaffold_13970.1-93297	67252	67253	AluID:125086	1	+	20	-17.23	15	15	3
scaffold_139852.1-74108	70968	70969	AluID:51320	chr2:220400502:220400503	+	19	-10.45	6	6	2
scaffold_139937.1-276582	124747	124748	AluID:24515	1	+	20	-5.69	NA	5	NA
scaffold_140069.1-281881	11108	11109	AluID:23639	chr1:190328708:190328709	+	22	-10.17	4	3	4
scaffold_140179.1-94667	10931	10932	AluID:26102	-1	-	20	-11.38	8	5	8
scaffold_140354.1-24824	13771	13772	AluID:28333	chr1:236717687:236717688	+	19	5.79	7	7	3
scaffold_140618.1-270523	191798	191799	AluID:183841	chr10:76256394:76256395	+	18	-16.15	5	5	4
scaffold_140932.1-725704	412443	412444	AluID:101066	chr5:155678552:155678553	-	22	-16.62	10	5	10
scaffold_140948.1-303003	111039	111040	AluID:101021	chr5:154331108:154331109	-	19	-2.92	6	6	4
scaffold_140986.1-387763	383390	383391	AluID:100458	1	-	20	-10.86	NA	3	NA
scaffold_141173.1-133183	37456	37457	AluID:90699	-1	+	20	-9.09	7	7	5
scaffold_14118.1-333702	182941	182942	AluID:259859	chr16:26051629:26051630	-	18	-10.32	5	5	3
scaffold_14118.1-333702	248615	248616	AluID:259839	chr16:25978488:25978489	-	21	-13.48	6	6	4
scaffold_14118.1-333702	300025	300026	AluID:259822	1	-	20	-3.03	5	5	3
scaffold_141670.1-124726	40085	40086	AluID:203853	-1	+	20	-11.81	6	6	5
scaffold_141899.1-168333	46743	46744	AluID:270493	-1	+	20	-1.97	8	8	7
scaffold_141995.1-145113	102981	102982	AluID:271564	chr17:9910949:9910950	-	22	-6.79	3	3	3
scaffold_142108.1-124206	78453	78454	AluID:272191	chr17:15919886:15919887	-	22	-7.57	16	6	16
scaffold_142115.1-13976	9829	9830	AluID:273412	chr17:19974350:19974351	-	21	-4.45	10	10	5
scaffold_142116.1-22506	7854	7855	AluID:273407	chr17:19965714:19965715	-	21	-4.18	11	11	4
scaffold_142309.1-4567	221	222	AluID:12587	1	-	20	-18.22	NA	NA	NA
scaffold_142329.1-101241	80873	80874	AluID:12481	-1	+	20	-9.63	6	4	6
scaffold_142345.1-250000	193923	193924	AluID:12115	-1	+	20	-0.60	5	5	4
scaffold_142345.1-250000	47658	47659	AluID:12179	-1	+	20	-19.24	5	5	4
